Model,TBS1102C
Firmware Version,v1.29.30

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0004,
Sample Interval,3.2e-07,
Filter Frequency,2e+08,
Record Length,20000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,1
Label,,
TIME,CH1,CH2
-4.7680e-05,-0.368438,2.26641
-4.7360e-05,-0.365,2.26906
-4.7040e-05,-0.36,2.26547
-4.6720e-05,-0.367188,2.29563
-4.6400e-05,-0.358906,2.27859
-4.6080e-05,-0.359063,2.28641
-4.5760e-05,-0.356719,2.30594
-4.5440e-05,-0.352344,2.29922
-4.5120e-05,-0.351875,2.30859
-4.4800e-05,-0.339844,2.335
-4.4480e-05,-0.34125,2.32187
-4.4160e-05,-0.337969,2.32812
-4.3840e-05,-0.337813,2.35391
-4.3520e-05,-0.338125,2.34328
-4.3200e-05,-0.330469,2.35797
-4.2880e-05,-0.322813,2.36734
-4.2560e-05,-0.3225,2.35484
-4.2240e-05,-0.319531,2.37375
-4.1920e-05,-0.324688,2.38078
-4.1600e-05,-0.3125,2.38016
-4.1280e-05,-0.307656,2.39547
-4.0960e-05,-0.3,2.39859
-4.0640e-05,-0.287656,2.39344
-4.0320e-05,-0.30125,2.40687
-4.0000e-05,-0.287031,2.40938
-3.9680e-05,-0.293125,2.41547
-3.9360e-05,-0.294375,2.41781
-3.9040e-05,-0.28125,2.43984
-3.8720e-05,-0.285625,2.43422
-3.8400e-05,-0.2775,2.44703
-3.8080e-05,-0.282813,2.45047
-3.7760e-05,-0.288594,2.44953
-3.7440e-05,-0.2675,2.46609
-3.7120e-05,-0.272656,2.45922
-3.6800e-05,-0.258906,2.47141
-3.6480e-05,-0.264688,2.49453
-3.6160e-05,-0.268594,2.48359
-3.5840e-05,-0.25,2.48641
-3.5520e-05,-0.26,2.51438
-3.5200e-05,-0.242656,2.50328
-3.4880e-05,-0.254844,2.50969
-3.4560e-05,-0.242344,2.54062
-3.4240e-05,-0.239531,2.51594
-3.3920e-05,-0.241719,2.54156
-3.3600e-05,-0.233906,2.55078
-3.3280e-05,-0.2375,2.53797
-3.2960e-05,-0.2325,2.55656
-3.2640e-05,-0.234844,2.57
-3.2320e-05,-0.218906,2.56469
-3.2000e-05,-0.225625,2.57938
-3.1680e-05,-0.22125,2.59156
-3.1360e-05,-0.222812,2.56797
-3.1040e-05,-0.213594,2.59813
-3.0720e-05,-0.212031,2.60141
-3.0400e-05,-0.202344,2.60047
-3.0080e-05,-0.212344,2.6175
-2.9760e-05,-0.197188,2.625
-2.9440e-05,-0.202813,2.62656
-2.9120e-05,-0.200156,2.64109
-2.8800e-05,-0.195,2.63297
-2.8480e-05,-0.185156,2.63516
-2.8160e-05,-0.180313,2.66781
-2.7840e-05,-0.172656,2.66734
-2.7520e-05,-0.179375,2.65859
-2.7200e-05,-0.175937,2.68141
-2.6880e-05,-0.17875,2.68063
-2.6560e-05,-0.166875,2.68453
-2.6240e-05,-0.174063,2.70688
-2.5920e-05,-0.171875,2.69875
-2.5600e-05,-0.181719,2.70063
-2.5280e-05,-0.159531,2.71406
-2.4960e-05,-0.158594,2.71062
-2.4640e-05,-0.152969,2.71406
-2.4320e-05,-0.154375,2.74344
-2.4000e-05,-0.14875,2.72844
-2.3680e-05,-0.147656,2.75328
-2.3360e-05,-0.142031,2.75344
-2.3040e-05,-0.139219,2.74562
-2.2720e-05,-0.145781,2.76187
-2.2400e-05,-0.123594,2.78734
-2.2080e-05,-0.135625,2.76391
-2.1760e-05,-0.129375,2.78734
-2.1440e-05,-0.125781,2.79359
-2.1120e-05,-0.116406,2.79141
-2.0800e-05,-0.124688,2.81406
-2.0480e-05,-0.112969,2.81266
-2.0160e-05,-0.120156,2.80828
-1.9840e-05,-0.0998438,2.82938
-1.9520e-05,-0.108281,2.82109
-1.9200e-05,-0.0965625,2.83188
-1.8880e-05,-0.083125,2.84969
-1.8560e-05,-0.08375,2.84203
-1.8240e-05,-0.0817188,2.85078
-1.7920e-05,-0.08125,2.86109
-1.7600e-05,-0.0909375,2.86187
-1.7280e-05,-0.0875,2.85953
-1.6960e-05,-0.0840625,2.88484
-1.6640e-05,-0.0803125,2.88234
-1.6320e-05,-0.0867187,2.87625
-1.6000e-05,-0.0795312,2.91016
-1.5680e-05,-0.0690625,2.89578
-1.5360e-05,-0.0678125,2.90687
-1.5040e-05,-0.069375,2.91781
-1.4720e-05,-0.05875,2.90187
-1.4400e-05,-0.0678125,2.92391
-1.4080e-05,-0.0635938,2.93656
-1.3760e-05,-0.04,2.93375
-1.3440e-05,-0.0514063,2.93797
-1.3120e-05,-0.0621875,2.95359
-1.2800e-05,-0.0475,2.94719
-1.2480e-05,-0.0359375,2.97156
-1.2160e-05,-0.0378125,2.98453
-1.1840e-05,-0.0490625,2.96313
-1.1520e-05,-0.0404687,2.97266
-1.1200e-05,-0.045625,2.98687
-1.0880e-05,-0.0254688,2.99
-1.0560e-05,-0.0229687,3.0075
-1.0240e-05,-0.0110937,3.00141
-9.9200e-06,-0.0154687,3.00016
-9.6000e-06,-0.01125,3.03484
-9.2800e-06,-0.00140625,3.01844
-8.9600e-06,-0.00984375,3.03109
-8.6400e-06,-0.00609375,3.05359
-8.3200e-06,0.00046875,3.06875
-8.0000e-06,0.005,3.05016
-7.6800e-06,0.00796875,3.07828
-7.3600e-06,0,3.06156
-7.0400e-06,0.00375,3.06047
-6.7200e-06,0.001875,3.09828
-6.4000e-06,0.00078125,3.07719
-6.0800e-06,0.001875,3.08594
-5.7600e-06,0.0110937,3.10156
-5.4400e-06,0.0145313,3.10828
-5.1200e-06,0.00515625,3.10203
-4.8000e-06,0.0132812,3.11938
-4.4800e-06,0.02,3.11703
-4.1600e-06,0.02125,3.13203
-3.8400e-06,0.0392188,3.14172
-3.5200e-06,0.0301562,3.13453
-3.2000e-06,0.03375,3.14641
-2.8800e-06,0.0385938,3.14938
-2.5600e-06,0.04,3.15781
-2.2400e-06,0.0604688,3.16719
-1.9200e-06,0.0510938,3.17156
-1.6000e-06,0.045625,3.15563
-1.2800e-06,0.0478125,3.19063
-9.6000e-07,0.05125,3.18391
-6.4000e-07,0.0603125,3.16922
-3.2000e-07,0.0578125,3.20422
-4.1590e-16,0.0776562,3.20141
3.2000e-07,0.0776562,3.19484
6.4000e-07,0.0692187,3.22234
9.6000e-07,0.0846875,3.21359
1.2800e-06,0.0775,3.22109
1.6000e-06,0.0796875,3.25141
1.9200e-06,0.106719,3.23172
2.2400e-06,0.0904688,3.24797
2.5600e-06,0.0910938,3.26203
2.8800e-06,0.0889063,3.25219
3.2000e-06,0.1025,3.26672
3.5200e-06,0.103594,3.27188
3.8400e-06,0.10625,3.27578
4.1600e-06,0.0998438,3.29094
4.4800e-06,0.113437,3.28938
4.8000e-06,0.117969,3.28609
5.1200e-06,0.122656,3.30094
5.4400e-06,0.11625,3.30938
5.7600e-06,0.117188,3.30203
6.0800e-06,0.142031,3.31953
6.4000e-06,0.133906,3.33094
6.7200e-06,0.130625,3.30484
7.0400e-06,0.126719,3.33234
7.3600e-06,0.133438,3.34594
7.6800e-06,0.142656,3.33937
8.0000e-06,0.152344,3.36375
8.3200e-06,0.150469,3.35344
8.6400e-06,0.162188,3.35844
8.9600e-06,0.157656,3.38969
9.2800e-06,0.157344,3.38297
9.6000e-06,0.170469,3.37156
9.9200e-06,0.161094,3.40141
1.0240e-05,0.162812,3.39641
1.0560e-05,0.17,3.40391
1.0880e-05,0.17125,3.41484
1.1200e-05,0.185625,3.41266
1.1520e-05,0.172656,3.41656
1.1840e-05,0.174219,3.4325
1.2160e-05,0.189688,3.43328
1.2480e-05,0.172969,3.44141
1.2800e-05,0.210469,3.45609
1.3120e-05,0.182344,3.44484
1.3440e-05,0.197031,3.45922
1.3760e-05,0.184375,3.46859
1.4080e-05,0.201094,3.45969
1.4400e-05,0.207187,3.47219
1.4720e-05,0.204687,3.48516
1.5040e-05,0.210469,3.47172
1.5360e-05,0.206563,3.49797
1.5680e-05,0.208281,3.51094
1.6000e-05,0.212344,3.49188
1.6320e-05,0.226875,3.52156
1.6640e-05,0.234844,3.51969
1.6960e-05,0.221094,3.50641
1.7280e-05,0.233281,3.5275
1.7600e-05,0.235313,3.52766
1.7920e-05,0.248594,3.52125
1.8240e-05,0.246875,3.55547
1.8560e-05,0.250469,3.5475
1.8880e-05,0.25375,3.55281
1.9200e-05,0.251094,3.56453
1.9520e-05,0.254844,3.56781
1.9840e-05,0.255937,3.55438
2.0160e-05,0.255469,3.59297
2.0480e-05,0.2675,3.58203
2.0800e-05,0.26625,3.59047
2.1120e-05,0.2725,3.60719
2.1440e-05,0.280469,3.60375
2.1760e-05,0.272969,3.62062
2.2080e-05,0.280469,3.62266
2.2400e-05,0.280469,3.61594
2.2720e-05,0.281094,3.6225
2.3040e-05,0.288125,3.63422
2.3360e-05,0.295625,3.61828
2.3680e-05,0.285156,3.64562
2.4000e-05,0.288438,3.65516
2.4320e-05,0.302656,3.64469
2.4640e-05,0.299687,3.66109
2.4960e-05,0.305156,3.67766
2.5280e-05,0.310469,3.65875
2.5600e-05,0.314375,3.68906
2.5920e-05,0.312969,3.69984
2.6240e-05,0.322188,3.68094
2.6560e-05,0.328281,3.71578
2.6880e-05,0.33,3.70047
2.7200e-05,0.338438,3.70859
2.7520e-05,0.328281,3.71781
2.7840e-05,0.332188,3.72094
2.8160e-05,0.336875,3.71313
2.8480e-05,0.335938,3.73297
2.8800e-05,0.33375,3.74266
2.9120e-05,0.3525,3.73641
2.9440e-05,0.352344,3.75578
2.9760e-05,0.355469,3.76187
3.0080e-05,0.365781,3.75141
3.0400e-05,0.3625,3.77563
3.0720e-05,0.367812,3.7625
3.1040e-05,0.364844,3.77906
3.1360e-05,0.384531,3.79203
3.1680e-05,0.366094,3.77953
3.2000e-05,0.381875,3.78234
3.2320e-05,0.382656,3.81328
3.2640e-05,0.381094,3.80031
3.2960e-05,0.393125,3.81266
3.3280e-05,0.37875,3.8275
3.3600e-05,0.402188,3.81484
3.3920e-05,0.403594,3.82531
3.4240e-05,0.390156,3.84953
3.4560e-05,0.405,3.82766
3.4880e-05,0.405781,3.85172
3.5200e-05,0.408438,3.85875
3.5520e-05,0.413438,3.84578
3.5840e-05,0.412187,3.87094
3.6160e-05,0.420625,3.86906
3.6480e-05,0.435469,3.86797
3.6800e-05,0.421875,3.88328
3.7120e-05,0.434219,3.88484
3.7440e-05,0.4325,3.88875
3.7760e-05,0.438594,3.90734
3.8080e-05,0.441094,3.88328
3.8400e-05,0.455937,3.89922
3.8720e-05,0.46875,3.92094
3.9040e-05,0.445312,3.91344
3.9360e-05,0.446406,3.91375
3.9680e-05,0.465,3.93641
4.0000e-05,0.471875,3.91922
4.0320e-05,0.467344,3.92469
4.0640e-05,0.462813,3.94109
4.0960e-05,0.475781,3.93922
4.1280e-05,0.480469,3.95688
4.1600e-05,0.481094,3.96391
4.1920e-05,0.4925,3.95906
4.2240e-05,0.48375,3.97391
4.2560e-05,0.481875,3.98516
4.2880e-05,0.484844,3.97391
4.3200e-05,0.490156,3.99016
4.3520e-05,0.502656,3.99391
4.3840e-05,0.49375,3.97562
4.4160e-05,0.505,3.99016
4.4480e-05,0.517188,4.00188
4.4800e-05,0.526719,3.99562
4.5120e-05,0.526094,4.01219
4.5440e-05,0.517656,4.00563
4.5760e-05,0.531875,4.01313
4.6080e-05,0.529531,4.04047
4.6400e-05,0.533906,4.03672
4.6720e-05,0.539219,4.02578
4.7040e-05,0.55,4.04281
4.7360e-05,0.535469,4.02859
4.7680e-05,0.546875,4.04156
4.8000e-05,0.556562,4.07016
4.8320e-05,0.569375,4.05047
4.8640e-05,0.564688,4.06156
4.8960e-05,0.562188,4.0725
4.9280e-05,0.575625,4.06547
4.9600e-05,0.5725,4.07359
4.9920e-05,0.572656,4.08422
5.0240e-05,0.583281,4.08297
5.0560e-05,0.598594,4.09469
5.0880e-05,0.590469,4.10828
5.1200e-05,0.593438,4.09422
5.1520e-05,0.594688,4.11062
5.1840e-05,0.606406,4.12406
5.2160e-05,0.600938,4.10328
5.2480e-05,0.614531,4.12141
5.2800e-05,0.610938,4.13375
5.3120e-05,0.610313,4.10391
5.3440e-05,0.62,4.13172
5.3760e-05,0.631094,4.13031
5.4080e-05,0.637813,4.13203
5.4400e-05,0.647969,4.14266
5.4720e-05,0.645,4.13797
5.5040e-05,0.647188,4.14578
5.5360e-05,0.640469,4.16188
5.5680e-05,0.646563,4.17141
5.6000e-05,0.661875,4.15969
5.6320e-05,0.655,4.17391
5.6640e-05,0.660625,4.17766
5.6960e-05,0.669375,4.15672
5.7280e-05,0.663906,4.18922
5.7600e-05,0.674375,4.19109
5.7920e-05,0.685312,4.17594
5.8240e-05,0.691562,4.20328
5.8560e-05,0.711719,4.19125
5.8880e-05,0.708281,4.19141
5.9200e-05,0.699688,4.21094
5.9520e-05,0.7175,4.19297
5.9840e-05,0.725938,4.19906
6.0160e-05,0.723125,4.23281
6.0480e-05,0.725625,4.21188
6.0800e-05,0.722344,4.21516
6.1120e-05,0.735313,4.22594
6.1440e-05,0.7425,4.21875
6.1760e-05,0.741563,4.22156
6.2080e-05,0.735156,4.23203
6.2400e-05,0.76,4.21828
6.2720e-05,0.759062,4.23438
6.3040e-05,0.758281,4.24812
6.3360e-05,0.766719,4.22969
6.3680e-05,0.772188,4.25031
6.4000e-05,0.769219,4.25031
6.4320e-05,0.786563,4.21734
6.4640e-05,0.794219,4.26156
6.4960e-05,0.7925,4.24672
6.5280e-05,0.792969,4.24484
6.5600e-05,0.792969,4.24859
6.5920e-05,0.811094,4.24625
6.6240e-05,0.80375,4.23984
6.6560e-05,0.806563,4.26875
6.6880e-05,0.811719,4.24516
6.7200e-05,0.819063,4.24672
6.7520e-05,0.82625,4.25844
6.7840e-05,0.834375,4.25734
6.8160e-05,0.840469,4.25984
6.8480e-05,0.850313,4.26375
6.8800e-05,0.856563,4.25828
6.9120e-05,0.852812,4.26016
6.9440e-05,0.85375,4.26641
6.9760e-05,0.864531,4.26656
7.0080e-05,0.873594,4.26531
7.0400e-05,0.873906,4.26766
7.0720e-05,0.880625,4.25703
7.1040e-05,0.882188,4.28078
7.1360e-05,0.890938,4.27734
7.1680e-05,0.90375,4.25828
7.2000e-05,0.905156,4.27141
7.2320e-05,0.915,4.26828
7.2640e-05,0.920312,4.27313
7.2960e-05,0.9375,4.27484
7.3280e-05,0.931875,4.27109
7.3600e-05,0.944063,4.25687
7.3920e-05,0.937344,4.26969
7.4240e-05,0.958281,4.25094
7.4560e-05,0.971719,4.24125
7.4880e-05,0.9675,4.26562
7.5200e-05,0.988125,4.25234
7.5520e-05,0.985781,4.23891
7.5840e-05,0.975625,4.25047
7.6160e-05,0.999375,4.24766
7.6480e-05,0.997656,4.23094
7.6800e-05,1.00188,4.25047
7.7120e-05,1.01453,4.22625
7.7440e-05,1.03266,4.22094
7.7760e-05,1.03281,4.24828
7.8080e-05,1.04453,4.21547
7.8400e-05,1.04078,4.21453
7.8720e-05,1.05281,4.23406
7.9040e-05,1.06688,4.19437
7.9360e-05,1.06734,4.20906
7.9680e-05,1.07578,4.21422
8.0000e-05,1.08531,4.18969
8.0320e-05,1.095,4.18813
8.0640e-05,1.09828,4.20109
8.0960e-05,1.11062,4.17687
8.1280e-05,1.11641,4.18266
8.1600e-05,1.13375,4.17094
8.1920e-05,1.13281,4.15516
8.2240e-05,1.14859,4.16437
8.2560e-05,1.16047,4.1575
8.2880e-05,1.16344,4.1375
8.3200e-05,1.17531,4.13844
8.3520e-05,1.18734,4.13016
8.3840e-05,1.19359,4.10062
8.4160e-05,1.21016,4.11672
8.4480e-05,1.21562,4.10922
8.4800e-05,1.21625,4.08828
8.5120e-05,1.23891,4.09422
8.5440e-05,1.24844,4.06531
8.5760e-05,1.24938,4.04844
8.6080e-05,1.26609,4.05813
8.6400e-05,1.27672,4.03406
8.6720e-05,1.28234,4.01641
8.7040e-05,1.31047,4.03453
8.7360e-05,1.30641,4.01297
8.7680e-05,1.31672,3.98344
8.8000e-05,1.33641,3.99359
8.8320e-05,1.34219,3.95672
8.8640e-05,1.36141,3.95344
8.8960e-05,1.38781,3.95391
8.9280e-05,1.38734,3.92266
8.9600e-05,1.40813,3.91328
8.9920e-05,1.43344,3.91188
9.0240e-05,1.42063,3.87016
9.0560e-05,1.43406,3.865
9.0880e-05,1.45375,3.85672
9.1200e-05,1.47391,3.82109
9.1520e-05,1.48734,3.81188
9.1840e-05,1.47953,3.79531
9.2160e-05,1.50734,3.76266
9.2480e-05,1.50422,3.76594
9.2800e-05,1.53,3.73594
9.3120e-05,1.53844,3.71266
9.3440e-05,1.54969,3.69937
9.3760e-05,1.57422,3.67047
9.4080e-05,1.58781,3.63875
9.4400e-05,1.61297,3.63719
9.4720e-05,1.63406,3.605
9.5040e-05,1.65375,3.56516
9.5360e-05,1.66781,3.55406
9.5680e-05,1.68203,3.52297
9.6000e-05,1.70078,3.50219
9.6320e-05,1.70766,3.48813
9.6640e-05,1.73922,3.44391
9.6960e-05,1.75313,3.41938
9.7280e-05,1.77531,3.39641
9.7600e-05,1.78812,3.35781
9.7920e-05,1.81953,3.34234
9.8240e-05,1.83141,3.32156
9.8560e-05,1.85203,3.26688
9.8880e-05,1.87656,3.25141
9.9200e-05,1.89359,3.21906
9.9520e-05,1.92391,3.16844
9.9840e-05,1.94781,3.14266
1.0016e-04,1.96938,3.11844
1.0048e-04,1.99797,3.06516
1.0080e-04,2.01031,3.03625
1.0112e-04,2.03094,3.00188
1.0144e-04,2.06719,2.96609
1.0176e-04,2.07609,2.93953
1.0208e-04,2.10859,2.89719
1.0240e-04,2.11938,2.85031
1.0272e-04,2.15328,2.83078
1.0304e-04,2.17063,2.77875
1.0336e-04,2.20656,2.73172
1.0368e-04,2.22625,2.71891
1.0400e-04,2.25594,2.65594
1.0432e-04,2.28172,2.6075
1.0464e-04,2.30812,2.58797
1.0496e-04,2.34547,2.53328
1.0528e-04,2.35609,2.48922
1.0560e-04,2.38687,2.45234
1.0592e-04,2.42359,2.39312
1.0624e-04,2.43922,2.35828
1.0656e-04,2.47031,2.33125
1.0688e-04,2.51063,2.26203
1.0720e-04,2.53531,2.21406
1.0752e-04,2.56141,2.18781
1.0784e-04,2.58594,2.11828
1.0816e-04,2.62203,2.07453
1.0848e-04,2.65781,2.03953
1.0880e-04,2.67406,1.97469
1.0912e-04,2.70906,1.93563
1.0944e-04,2.74484,1.91063
1.0976e-04,2.76172,1.84016
1.1008e-04,2.78234,1.80328
1.1040e-04,2.82766,1.77328
1.1072e-04,2.85094,1.70797
1.1104e-04,2.86906,1.67156
1.1136e-04,2.9025,1.62172
1.1168e-04,2.92844,1.56391
1.1200e-04,2.95469,1.53297
1.1232e-04,2.98734,1.49016
1.1264e-04,3.00031,1.43484
1.1296e-04,3.03328,1.40469
1.1328e-04,3.06828,1.35469
1.1360e-04,3.08328,1.31484
1.1392e-04,3.11828,1.28344
1.1424e-04,3.14906,1.22297
1.1456e-04,3.16156,1.18578
1.1488e-04,3.19969,1.17469
1.1520e-04,3.21359,1.12125
1.1552e-04,3.24156,1.07766
1.1584e-04,3.27234,1.05641
1.1616e-04,3.29219,1.01125
1.1648e-04,3.3075,0.974844
1.1680e-04,3.33469,0.964219
1.1712e-04,3.36063,0.922813
1.1744e-04,3.37688,0.901719
1.1776e-04,3.40891,0.869375
1.1808e-04,3.42687,0.830156
1.1840e-04,3.45328,0.814844
1.1872e-04,3.46922,0.799375
1.1904e-04,3.48188,0.752812
1.1936e-04,3.50672,0.728437
1.1968e-04,3.51078,0.71625
1.2000e-04,3.5325,0.686719
1.2032e-04,3.55984,0.662031
1.2064e-04,3.57766,0.640938
1.2096e-04,3.58594,0.603281
1.2128e-04,3.61406,0.599688
1.2160e-04,3.63172,0.5825
1.2192e-04,3.64656,0.557344
1.2224e-04,3.66297,0.547344
1.2256e-04,3.67281,0.527188
1.2288e-04,3.69281,0.493281
1.2320e-04,3.69781,0.493125
1.2352e-04,3.71813,0.469844
1.2384e-04,3.72719,0.453906
1.2416e-04,3.73969,0.451406
1.2448e-04,3.74297,0.421719
1.2480e-04,3.78688,0.408125
1.2512e-04,3.77625,0.41125
1.2544e-04,3.78578,0.382344
1.2576e-04,3.80391,0.367031
1.2608e-04,3.81688,0.374688
1.2640e-04,3.82719,0.362031
1.2672e-04,3.84984,0.352813
1.2704e-04,3.85234,0.341719
1.2736e-04,3.87047,0.328281
1.2768e-04,3.88141,0.318594
1.2800e-04,3.88734,0.325156
1.2832e-04,3.89266,0.299219
1.2864e-04,3.89766,0.301406
1.2896e-04,3.90719,0.3
1.2928e-04,3.91328,0.2825
1.2960e-04,3.93359,0.280156
1.2992e-04,3.93688,0.274375
1.3024e-04,3.95031,0.260625
1.3056e-04,3.95203,0.264375
1.3088e-04,3.96828,0.264531
1.3120e-04,3.97516,0.255
1.3152e-04,3.97734,0.259219
1.3184e-04,4.00109,0.249688
1.3216e-04,4.00953,0.240469
1.3248e-04,4.00984,0.242969
1.3280e-04,4.01,0.235313
1.3312e-04,4.02406,0.21875
1.3344e-04,4.03516,0.2325
1.3376e-04,4.04016,0.220938
1.3408e-04,4.05047,0.220938
1.3440e-04,4.06266,0.228594
1.3472e-04,4.07484,0.22625
1.3504e-04,4.08594,0.203125
1.3536e-04,4.08078,0.2175
1.3568e-04,4.08797,0.1925
1.3600e-04,4.09516,0.196406
1.3632e-04,4.11437,0.209375
1.3664e-04,4.09687,0.188281
1.3696e-04,4.12,0.188906
1.3728e-04,4.13219,0.21
1.3760e-04,4.12469,0.189219
1.3792e-04,4.14719,0.191875
1.3824e-04,4.14156,0.185
1.3856e-04,4.14109,0.180156
1.3888e-04,4.16141,0.179531
1.3920e-04,4.17219,0.181875
1.3952e-04,4.17203,0.165313
1.3984e-04,4.19219,0.182969
1.4016e-04,4.18422,0.176719
1.4048e-04,4.19031,0.169063
1.4080e-04,4.20844,0.185781
1.4112e-04,4.21047,0.170781
1.4144e-04,4.21906,0.171406
1.4176e-04,4.22109,0.165625
1.4208e-04,4.23516,0.164219
1.4240e-04,4.24531,0.157031
1.4272e-04,4.24563,0.170156
1.4304e-04,4.25203,0.159844
1.4336e-04,4.26922,0.159219
1.4368e-04,4.26703,0.170313
1.4400e-04,4.27578,0.157656
1.4432e-04,4.26953,0.157188
1.4464e-04,4.28594,0.164688
1.4496e-04,4.29281,0.1575
1.4528e-04,4.29812,0.158125
1.4560e-04,4.30375,0.170937
1.4592e-04,4.3125,0.148281
1.4624e-04,4.32531,0.158594
1.4656e-04,4.31562,0.157188
1.4688e-04,4.34125,0.141094
1.4720e-04,4.33422,0.148125
1.4752e-04,4.34687,0.153125
1.4784e-04,4.35094,0.158594
1.4816e-04,4.3725,0.155781
1.4848e-04,4.37875,0.146719
1.4880e-04,4.37984,0.142969
1.4912e-04,4.39172,0.142031
1.4944e-04,4.39,0.143437
1.4976e-04,4.38953,0.133594
1.5008e-04,4.40391,0.154062
1.5040e-04,4.405,0.143437
1.5072e-04,4.41094,0.15375
1.5104e-04,4.41734,0.154062
1.5136e-04,4.43391,0.148438
1.5168e-04,4.42438,0.134063
1.5200e-04,4.43469,0.150781
1.5232e-04,4.44281,0.150625
1.5264e-04,4.44891,0.130469
1.5296e-04,4.45063,0.136875
1.5328e-04,4.46641,0.138281
1.5360e-04,4.45563,0.138594
1.5392e-04,4.48,0.136875
1.5424e-04,4.48531,0.137656
1.5456e-04,4.48844,0.151094
1.5488e-04,4.48937,0.139687
1.5520e-04,4.49281,0.128594
1.5552e-04,4.49734,0.140781
1.5584e-04,4.51375,0.138906
1.5616e-04,4.52781,0.137969
1.5648e-04,4.52953,0.130312
1.5680e-04,4.53125,0.147656
1.5712e-04,4.53516,0.130781
1.5744e-04,4.54953,0.131562
1.5776e-04,4.55219,0.1425
1.5808e-04,4.56813,0.123281
1.5840e-04,4.57297,0.142344
1.5872e-04,4.57125,0.132812
1.5904e-04,4.58188,0.115469
1.5936e-04,4.57688,0.135313
1.5968e-04,4.60422,0.134063
1.6000e-04,4.59484,0.117969
1.6032e-04,4.60172,0.127031
1.6064e-04,4.60953,0.115469
1.6096e-04,4.61234,0.126094
1.6128e-04,4.62312,0.133125
1.6160e-04,4.62391,0.128906
1.6192e-04,4.63484,0.115156
1.6224e-04,4.64609,0.122813
1.6256e-04,4.65313,0.12375
1.6288e-04,4.65422,0.11375
1.6320e-04,4.67734,0.119688
1.6352e-04,4.66688,0.121406
1.6384e-04,4.66938,0.101562
1.6416e-04,4.68422,0.103125
1.6448e-04,4.68813,0.12375
1.6480e-04,4.68813,0.0870313
1.6512e-04,4.68875,0.0876563
1.6544e-04,4.7075,0.0746875
1.6576e-04,4.70375,0.0582812
1.6608e-04,4.70828,0.0464063
1.6640e-04,4.69766,0.0482812
1.6672e-04,4.70516,0.021875
1.6704e-04,4.71797,-0.00125
1.6736e-04,4.70516,0.0203125
1.6768e-04,4.69266,0.0120313
1.6800e-04,4.69922,-0.0107813
1.6832e-04,4.69688,-0.0075
1.6864e-04,4.70531,-0.0190625
1.6896e-04,4.69281,-0.0310937
1.6928e-04,4.69375,-0.0339062
1.6960e-04,4.68797,-0.0367188
1.6992e-04,4.69281,-0.0320312
1.7024e-04,4.68078,-0.0290625
1.7056e-04,4.67828,-0.0467188
1.7088e-04,4.67516,-0.0442188
1.7120e-04,4.67016,-0.0309375
1.7152e-04,4.66672,-0.07125
1.7184e-04,4.66219,-0.0582812
1.7216e-04,4.65922,-0.0573437
1.7248e-04,4.65219,-0.0626562
1.7280e-04,4.65313,-0.0664062
1.7312e-04,4.63266,-0.0609375
1.7344e-04,4.63109,-0.0628125
1.7376e-04,4.62781,-0.0528125
1.7408e-04,4.62484,-0.0653125
1.7440e-04,4.62172,-0.0695313
1.7472e-04,4.61359,-0.0545313
1.7504e-04,4.6,-0.0757813
1.7536e-04,4.6,-0.0682813
1.7568e-04,4.59594,-0.0620313
1.7600e-04,4.59172,-0.0723437
1.7632e-04,4.5875,-0.0778125
1.7664e-04,4.58531,-0.0648438
1.7696e-04,4.58359,-0.0778125
1.7728e-04,4.565,-0.0785938
1.7760e-04,4.56953,-0.058125
1.7792e-04,4.55906,-0.0809375
1.7824e-04,4.55422,-0.0751563
1.7856e-04,4.54672,-0.0625
1.7888e-04,4.54406,-0.0790625
1.7920e-04,4.53375,-0.0882813
1.7952e-04,4.51969,-0.0653125
1.7984e-04,4.51297,-0.074375
1.8016e-04,4.52203,-0.0739063
1.8048e-04,4.50984,-0.0815625
1.8080e-04,4.50609,-0.0823438
1.8112e-04,4.50531,-0.0710937
1.8144e-04,4.495,-0.0834375
1.8176e-04,4.48328,-0.0951562
1.8208e-04,4.48297,-0.078125
1.8240e-04,4.47953,-0.0751563
1.8272e-04,4.47125,-0.0864063
1.8304e-04,4.45719,-0.0728125
1.8336e-04,4.45547,-0.0870313
1.8368e-04,4.4575,-0.07625
1.8400e-04,4.44875,-0.0767188
1.8432e-04,4.4475,-0.0942188
1.8464e-04,4.43219,-0.0935938
1.8496e-04,4.42531,-0.0859375
1.8528e-04,4.42781,-0.088125
1.8560e-04,4.415,-0.0725
1.8592e-04,4.41312,-0.0879687
1.8624e-04,4.40719,-0.107656
1.8656e-04,4.39859,-0.0782812
1.8688e-04,4.39938,-0.0848437
1.8720e-04,4.38594,-0.0964062
1.8752e-04,4.38375,-0.0759375
1.8784e-04,4.37359,-0.0834375
1.8816e-04,4.38281,-0.113281
1.8848e-04,4.35984,-0.0821875
1.8880e-04,4.36188,-0.0867187
1.8912e-04,4.35266,-0.0982813
1.8944e-04,4.35516,-0.085625
1.8976e-04,4.34844,-0.088125
1.9008e-04,4.32969,-0.114062
